1,3753
10,272
11,232
12,148
13,81
14,80
15,69
16,41
17,35
18,21
19,12
2,3546
20,13
21,10
22,12
23,6
24,3
25,2
26,3
27,2
28,3
29,1
3,3243
30,2
31,3
32,1
34,1
35,1
38,1
39,1
4,2525
41,2
5,1905
6,1406
69,1
7,941
8,665
9,512
