1,3268
10,480
11,342
12,242
13,197
14,148
15,102
16,80
17,59
18,46
19,29
2,3017
20,32
21,17
22,16
23,11
24,12
25,6
26,2
27,3
28,3
29,3
3,2899
30,3
31,1
32,3
33,1
34,2
35,2
37,1
38,1
39,1
4,2371
42,1
43,2
5,1969
6,1476
69,1
7,1158
8,895
9,657
