1,2982
10,537
11,443
12,378
13,281
14,194
15,176
16,129
17,104
18,76
19,59
2,2742
20,44
21,46
22,31
23,23
24,18
25,16
26,11
27,8
28,9
29,7
3,2607
30,6
31,3
32,4
34,3
35,4
36,1
37,2
39,4
4,2301
40,1
42,2
45,1
5,1910
6,1515
68,1
7,1185
8,941
9,753
