1,3356
10,436
11,316
12,242
13,180
14,130
15,88
16,68
17,65
18,42
19,25
2,3065
20,27
21,16
22,15
23,11
24,8
25,5
26,2
27,4
28,4
29,3
3,2975
30,2
32,3
34,2
35,2
37,1
39,2
4,2374
40,1
41,1
43,1
5,1961
6,1478
69,1
7,1137
8,864
9,645
