1,3579
10,354
11,245
12,163
13,121
14,89
15,70
16,58
17,32
18,24
19,20
2,3416
20,13
21,11
22,17
23,8
24,4
25,1
26,3
27,1
28,3
29,1
3,3178
30,2
31,4
32,1
34,1
37,1
39,2
4,2546
41,1
44,1
5,1916
6,1443
68,1
7,1006
8,698
9,523
