1,3688
10,286
11,251
12,144
13,104
14,72
15,81
16,49
17,26
18,23
19,13
2,3498
20,13
21,9
22,16
23,6
24,3
25,2
26,3
27,1
28,3
29,1
3,3230
30,3
31,3
32,1
34,1
37,1
39,2
4,2491
41,1
43,1
5,1942
6,1386
69,1
7,985
8,686
9,530
