1,2366
10,748
11,661
12,509
13,427
14,319
15,297
16,264
17,196
18,179
19,133
2,2206
20,130
21,90
22,80
23,66
24,51
25,62
26,32
27,32
28,23
29,14
3,2114
30,15
31,12
32,6
33,9
34,12
35,7
36,2
37,5
38,5
39,2
4,1985
40,1
41,2
42,2
43,3
44,1
45,1
46,1
47,1
48,1
5,1787
50,1
53,1
6,1442
61,1
7,1291
73,1
8,1076
9,890
