1,3830
10,255
11,216
12,134
13,85
14,77
15,54
16,34
17,26
18,13
19,15
2,3665
20,11
21,10
22,11
23,4
24,3
25,4
26,3
27,2
28,2
3,3288
30,3
31,2
32,1
34,1
35,1
38,1
39,1
4,2522
41,2
5,1893
6,1345
69,1
7,942
8,644
9,456
