1,3169
10,499
11,374
12,281
13,210
14,187
15,120
16,72
17,70
18,50
19,50
2,2895
20,26
21,23
22,22
23,16
24,8
25,7
26,7
27,3
28,5
29,3
3,2826
30,3
32,4
34,1
35,4
38,1
39,2
4,2393
43,2
44,1
5,1927
6,1530
69,1
7,1159
8,945
9,663
