1,3414
10,400
11,304
12,229
13,149
14,125
15,78
16,76
17,51
18,37
19,17
2,3183
20,19
21,20
22,13
23,12
24,7
25,2
26,2
27,2
28,4
29,5
3,2997
30,1
32,2
34,3
35,1
36,2
39,1
4,2386
40,1
41,1
43,1
5,1988
6,1441
69,1
7,1120
8,846
9,618
